timestamp,raw_image,feature_image,failure_reason,z_debug_tmp,z_debug_last,last_P_x,last_P_y,last_P_z,tmp_P_x,tmp_P_y,tmp_P_z,odom_noLoop_x,odom_noLoop_y,odom_noLoop_z,odom_noLoop_qx,odom_noLoop_qy,odom_noLoop_qz,odom_noLoop_qw,loop_x,loop_y,loop_z,loop_qx,loop_qy,loop_qz,loop_qw,num_features,frame_count,last_track_num,avg_parallax,keyframe,initial_staus
1739782314.019173861,,,,,,,,,,,,,,,,,,,,,,,,,,,10,237,6.937441e-310,no,
1739782314.119273662,raw_1739782314119273662.png,feature_1739782314119273662.png,,,,,,,,,,6.561850,23.522659,2.022997,0.559460,0.827849,-0.023779,0.033243,,,,,,,,244,,,,,
1739782314.119273663,,,,,,,,,,,,,,,,,,,,,,,,,,,10,183,2.371515e-322,no,
1739782314.219373703,raw_1739782314219373703.png,feature_1739782314219373703.png,,,,,,,,,,6.643403,24.414932,1.645088,0.558229,0.828309,-0.032638,0.034916,6.738929,24.523766,1.613467,0.557239,0.828927,-0.032743,0.035959,246,10,240,0.000000e+00,yes,
1739782314.319473743,raw_1739782314319473743.png,feature_1739782314319473743.png,,,,,,,,,,6.883340,25.426730,1.262241,0.553155,0.831267,-0.040288,0.037312,,,,,,,,245,10,241,1.955600e-95,no,
1739782314.419573783,raw_1739782314419573783.png,feature_1739782314419573783.png,,,,,,,,,,9.378660,27.215691,0.894543,0.543598,0.836779,-0.051146,0.041064,,,,,,,,246,,,,,
1739782314.419573784,,,,,,,,,,,,,,,,,,,,,,,,,,,10,242,2.371515e-322,no,
1739782314.519673824,raw_1739782314519673824.png,feature_1739782314519673824.png,,,,,,,,,,10.223948,27.842013,0.602330,0.536546,0.841753,-0.050543,0.031868,8.616181,27.544338,0.534290,0.540034,0.839723,-0.046470,0.032692,241,10,215,8.984003e+00,yes,
1739782314.619773864,raw_1739782314619773864.png,feature_1739782314619773864.png,,,,,,,,,,8.812893,28.512030,0.158182,0.535059,0.842934,-0.047386,0.030462,,,,,,,,241,,,,,
1739782314.619773865,,,,,,,,,,,,,,,,,,,,,,,,,,,10,233,2.371515e-322,no,
1739782314.719873666,raw_1739782314719873666.png,feature_1739782314719873666.png,,,,,,,,,,9.553263,29.456527,-0.260272,0.530688,0.845594,-0.039163,0.042516,,,,,,,,242,,,,,
1739782314.719873667,,,,,,,,,,,,,,,,,,,8.688823,29.295698,-0.259291,0.533368,0.844009,-0.036872,0.042521,,10,232,2.371515e-322,no,
1739782314.819973707,raw_1739782314819973707.png,feature_1739782314819973707.png,,,,,,,,,,8.875194,30.292446,-0.636000,0.531574,0.844773,-0.030591,0.053393,,,,,,,,242,10,226,2.371515e-322,no,
1739782314.920073747,raw_1739782314920073747.png,feature_1739782314920073747.png,,,,,,,,,,9.277610,31.215170,-1.051333,0.530455,0.845164,-0.036569,0.054571,,,,,,,,241,,,,,
1739782314.920073748,,,,,,,,,,,,,,,,,,,10.231278,31.323320,-1.075665,0.528532,0.846300,-0.038221,0.054494,,10,234,2.371515e-322,no,
1739782315.020173788,raw_1739782315020173788.png,feature_1739782315020173788.png,,,,,,,,,,10.450016,32.360131,-1.460331,0.525415,0.848369,-0.039676,0.051331,,,,,,,,243,10,234,0.000000e+00,yes,
1739782315.120273828,raw_1739782315120273828.png,feature_1739782315120273828.png,,,,,,,,,,11.150829,33.327986,-1.898623,0.521502,0.850559,-0.041692,0.053354,,,,,,,,237,,,,,
1739782315.120273829,,,,,,,,,,,,,,,,,,,,,,,,,,,10,231,2.371515e-322,no,
1739782315.220373630,raw_1739782315220373630.png,feature_1739782315220373630.png,,,,,,,,,,11.497635,34.381546,-2.300620,0.514038,0.855573,-0.037783,0.048296,,,,,,,,239,,,,,
1739782315.220373631,,,,,,,,,,,,,,,,,,,,,,,,,,,10,228,2.371515e-322,no,
1739782315.320473670,raw_1739782315320473670.png,feature_1739782315320473670.png,,,,,,,,,,12.085032,35.356969,-2.758755,0.512501,0.857156,-0.029875,0.041635,,,,,,,,241,,,,,
1739782315.320473671,,,,,,,,,,,,,,,,,,,11.957067,35.417480,-2.745409,0.511622,0.857694,-0.030046,0.041236,,10,229,2.371515e-322,no,
1739782315.420573711,raw_1739782315420573711.png,feature_1739782315420573711.png,,,,,,,,,,12.198559,36.524337,-3.148937,0.505168,0.861391,-0.035117,0.039730,,,,,,,,242,10,217,4.675340e-310,no,
1739782315.520673751,raw_1739782315520673751.png,feature_1739782315520673751.png,,,,,,,,,,12.646321,37.525919,-3.595405,0.499463,0.865001,-0.031929,0.035926,,,,,,,,237,,,,,
1739782315.520673752,,,,,,,,,,,,,,,,,,,,,,,,,,,10,230,2.371515e-322,no,
1739782315.620773792,raw_1739782315620773792.png,feature_1739782315620773792.png,,,,,,,,,,12.896398,38.709253,-3.999726,0.495156,0.867509,-0.026030,0.039641,,,,,,,,239,10,216,2.371515e-322,no,
1739782315.720873832,raw_1739782315720873832.png,feature_1739782315720873832.png,,,,,,,,,,12.856789,39.721035,-4.429659,0.492382,0.869131,-0.014855,0.044163,,,,,,,,237,,,,,
1739782315.720873833,,,,,,,,,,,,,,,,,,,,,,,,,,,10,228,2.652504e-87,no,
1739782315.820973634,raw_1739782315820973634.png,feature_1739782315820973634.png,,,,,,,,,,13.291599,40.965600,-4.843968,0.490512,0.870046,-0.011960,0.047698,,,,,,,,237,,,,,
1739782315.820973635,,,,,,,,,,,,,,,,,,,,,,,,,,,10,206,1.062141e+01,yes,
1739782315.921073675,raw_1739782315921073675.png,feature_1739782315921073675.png,,,,,,,,,,13.563705,41.484031,-5.346161,0.485606,0.872742,-0.011826,0.048662,13.629952,41.544065,-5.352194,0.485707,0.872669,-0.012141,0.048884,238,10,223,0.000000e+00,yes,
1739782316.021173715,raw_1739782316021173715.png,feature_1739782316021173715.png,,,,,,,,,,13.858474,42.701752,-5.777656,0.478368,0.876917,-0.017831,0.043169,,,,,,,,236,,,,,
1739782316.021173716,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200,-1.128745e-306,no,
1739782316.121273756,raw_1739782316121273756.png,feature_1739782316121273756.png,,,,,,,,,,13.026871,43.134906,-6.252523,0.468881,0.881957,-0.012745,0.046266,,,,,,,,242,10,229,6.937490e-310,no,
1739782316.221373796,raw_1739782316221373796.png,feature_1739782316221373796.png,,,,,,,,,,14.216430,44.548859,-6.702692,0.461527,0.886040,-0.024043,0.036723,,,,,,,,239,10,171,0.000000e+00,yes,
1739782316.321473836,raw_1739782316321473836.png,feature_1739782316321473836.png,,,,,,,,,,14.226679,45.215164,-7.190074,0.453907,0.890070,-0.021638,0.035729,,,,,,,,235,,,,,
1739782316.321473837,,,,,,,,,,,,,,,,,,,14.361335,45.267465,-7.185362,0.454312,0.889926,-0.023058,0.033165,,10,226,0.000000e+00,yes,
1739782316.421573638,raw_1739782316421573638.png,feature_1739782316421573638.png,,,,,,,,,,14.565932,46.424163,-7.630560,0.448375,0.893159,-0.022511,0.026821,,,,,,,,235,,,,,
1739782316.421573639,,,,,,,,,,,,,,,,,,,,,,,,,,,10,186,-9.519924e-194,no,
1739782316.521673679,raw_1739782316521673679.png,feature_1739782316521673679.png,,,,,,,,,,14.932763,47.066540,-8.134358,0.443409,0.895838,-0.014462,0.025546,,,,,,,,238,10,225,0.000000e+00,yes,
1739782316.621773719,raw_1739782316621773719.png,feature_1739782316621773719.png,,,,,,,,,,15.185423,48.272848,-8.585309,0.440504,0.897424,-0.002722,0.024042,,,,,,,,236,,,,,
1739782316.621773720,,,,,,,,,,,,,,,,,,,,,,,,,,,10,198,-2.176030e+61,no,
1739782316.721873760,raw_1739782316721873760.png,feature_1739782316721873760.png,,,,,,,,,,14.382163,48.760331,-9.055782,0.437874,0.898391,0.014194,0.030953,,,,,,,,241,10,221,2.371515e-322,no,
1739782316.821973800,raw_1739782316821973800.png,feature_1739782316821973800.png,,,,,,,,,,15.487633,50.138207,-9.537340,0.434851,0.900089,0.006846,0.026396,,,,,,,,243,,,,,
1739782316.821973801,,,,,,,,,,,,,,,,,,,,,,,,,,,10,150,2.371515e-322,no,
1739782316.922073841,raw_1739782316922073841.png,feature_1739782316922073841.png,,,,,,,,,,14.713959,50.625871,-10.010984,0.430036,0.902296,0.010709,0.028558,15.547081,50.856960,-10.027776,0.430218,0.902426,0.005871,0.022477,244,10,237,2.371515e-322,no,
1739782317.022173643,raw_1739782317022173643.png,feature_1739782317022173643.png,,,,,,,,,,15.727027,51.989531,-10.490480,0.426587,0.904129,0.013801,0.019617,,,,,,,,242,10,177,2.371515e-322,no,
1739782317.122273683,raw_1739782317122273683.png,feature_1739782317122273683.png,,,,,,,,,,15.882075,52.699633,-10.978957,0.425322,0.904263,0.013275,0.035112,,,,,,,,244,,,,,
1739782317.122273684,,,,,,,,,,,,,,,,,,,,,,,,,,,10,237,1.176350e-172,no,
1739782317.222373723,raw_1739782317222373723.png,feature_1739782317222373723.png,,,,,,,,,,16.121573,53.860735,-11.442230,0.420585,0.906382,-0.004697,0.039465,,,,,,,,247,,,,,
1739782317.222373724,,,,,,,,,,,,,,,,,,,16.548026,53.989159,-11.455481,0.420117,0.906619,-0.006320,0.038784,,10,240,8.389162e+06,yes,
1739782317.322473764,raw_1739782317322473764.png,feature_1739782317322473764.png,,,,,,,,,,16.740085,55.133135,-11.916641,0.413488,0.909788,-0.018021,0.031443,,,,,,,,243,10,242,0.000000e+00,yes,
1739782317.422573804,raw_1739782317422573804.png,feature_1739782317422573804.png,,,,,,,,,,16.751604,55.854997,-12.391776,0.412074,0.910695,-0.000101,0.028813,,,,,,,,247,,,,,
1739782317.422573805,,,,,,,,,,,,,,,,,,,,,,,,,,,10,240,-8.379869e-134,no,
1739782317.522673845,raw_1739782317522673845.png,feature_1739782317522673845.png,,,,,,,,,,16.431158,56.897282,-12.836240,0.410053,0.911486,0.006106,0.031814,,,,,,,,244,10,241,0.000000e+00,yes,
1739782317.622773647,raw_1739782317622773647.png,feature_1739782317622773647.png,,,,,,,,,,16.759001,58.091013,-13.305857,0.403276,0.914683,-0.006840,0.026029,,,,,,,,246,10,237,2.371515e-322,no,
1739782317.722873687,raw_1739782317722873687.png,feature_1739782317722873687.png,,,,,,,,,,16.917163,59.236231,-13.771170,0.399935,0.916088,0.002466,0.028789,,,,,,,,246,,,,,
1739782317.722873688,,,,,,,,,,,,,,,,,,,,,,,,,,,10,241,4.675340e-310,no,
1739782317.822973728,raw_1739782317822973728.png,feature_1739782317822973728.png,,,,,,,,,,16.557851,60.266511,-14.214186,0.399158,0.916116,0.015762,0.033993,,,,,,,,246,10,240,2.371515e-322,no,
1739782317.923073768,raw_1739782317923073768.png,feature_1739782317923073768.png,,,,,,,,,,17.165332,61.534662,-14.702426,0.396669,0.917544,0.012730,0.024581,,,,,,,,248,,,,,
1739782317.923073769,,,,,,,,,,,,,,,,,,,,,,,,,,,10,217,1.246959e+01,yes,
1739782318.023173809,raw_1739782318023173809.png,feature_1739782318023173809.png,,,,,,,,,,16.804449,62.640865,-15.189295,0.390455,0.920215,0.009829,0.025547,16.931941,62.669350,-15.192385,0.390213,0.920344,0.009359,0.024781,250,10,199,2.371515e-322,no,
1739782318.123273849,raw_1739782318123273849.png,feature_1739782318123273849.png,,,,,,,,,,17.040517,63.855873,-15.680895,0.384686,0.922908,0.004239,0.015462,,,,,,,,247,10,244,2.371515e-322,no,
1739782318.223373651,raw_1739782318223373651.png,feature_1739782318223373651.png,,,,,,,,,,16.300637,63.880366,-16.201541,0.380086,0.924625,0.015133,0.019317,,,,,,,,249,,,,,
1739782318.223373652,,,,,,,,,,,,,,,,,,,,,,,,,,,10,246,0.000000e+00,yes,
1739782318.323473691,raw_1739782318323473691.png,feature_1739782318323473691.png,,,,,,,,,,16.970375,65.134254,-16.686845,0.376535,0.925848,0.027489,0.016459,,,,,,,,250,,,,,
1739782318.323473692,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200,2.371515e-322,no,
1739782318.423573732,raw_1739782318423573732.png,feature_1739782318423573732.png,,,,,,,,,,17.080246,66.376760,-17.178811,0.371567,0.927866,0.027966,0.014865,,,,,,,,248,10,241,6.937434e-310,no,
1739782318.523673772,raw_1739782318523673772.png,feature_1739782318523673772.png,,,,,,,,,,17.376768,67.516827,-17.666961,0.366348,0.930183,0.017780,0.015251,,,,,,,,249,,,,,
1739782318.523673773,,,,,,,,,,,,,,,,,,,,,,,,,,,10,228,4.675340e-310,no,
1739782318.623773813,raw_1739782318623773813.png,feature_1739782318623773813.png,,,,,,,,,,17.466709,68.641849,-18.155206,0.364717,0.930684,0.020636,0.019560,,,,,,,,246,10,245,4.675340e-310,no,
1739782318.723873853,raw_1739782318723873853.png,feature_1739782318723873853.png,,,,,,,,,,17.552306,69.828572,-18.650633,0.361396,0.931915,0.025873,0.016078,,,,,,,,247,,,,,
1739782318.723873854,,,,,,,,,,,,,,,,,,,,,,,,,,,10,244,2.371515e-322,no,
1739782318.823973655,raw_1739782318823973655.png,feature_1739782318823973655.png,,,,,,,,,,17.618587,70.994868,-19.149422,0.356698,0.933957,0.017442,0.013661,,,,,,,,248,,,,,
1739782318.823973656,,,,,,,,,,,,,,,,,,,,,,,,,,,10,245,6.937434e-310,no,
1739782318.924073696,raw_1739782318924073696.png,feature_1739782318924073696.png,,,,,,,,,,17.680487,72.125199,-19.645190,0.352337,0.935644,0.013137,0.016050,,,,,,,,248,10,246,2.371515e-322,no,
1739782319.024173736,raw_1739782319024173736.png,feature_1739782319024173736.png,,,,,,,,,,17.691357,73.286251,-20.144493,0.348814,0.936913,0.018191,0.013828,,,,,,,,249,,,,,
1739782319.024173737,,,,,,,,,,,,,,,,,,,17.744629,73.341876,-20.144118,0.348849,0.936909,0.017903,0.013594,,10,247,0.000000e+00,yes,
1739782319.124273777,raw_1739782319124273777.png,feature_1739782319124273777.png,,,,,,,,,,17.809248,74.533957,-20.650083,0.345627,0.938002,0.023607,0.011682,,,,,,,,248,10,246,6.937441e-310,no,
1739782319.224373817,raw_1739782319224373817.png,feature_1739782319224373817.png,,,,,,,,,,17.675197,72.414228,-21.276448,0.341149,0.939465,0.031795,0.003426,,,,,,,,248,10,246,2.371515e-322,no,
1739782319.324473857,raw_1739782319324473857.png,feature_1739782319324473857.png,,,,,,,,,,17.457053,72.350443,-21.620959,0.335165,0.941890,0.021857,0.005438,,,,,,,,250,,,,,
1739782319.324473858,,,,,,,,,,,,,,,,,,,,,,,,,,,10,242,2.402113e-179,no,
1739782319.424573659,raw_1739782319424573659.png,feature_1739782319424573659.png,,,,,,,,,,17.408143,73.164248,-22.116951,0.329811,0.943763,0.019350,0.012741,,,,,,,,248,,,,,
1739782319.424573660,,,,,,,,,,,,,,,,,,,,,,,,,,,10,247,2.371515e-322,no,
1739782319.524673700,raw_1739782319524673700.png,feature_1739782319524673700.png,,,,,,,,,,17.592524,74.225931,-22.625757,0.324623,0.945573,0.021402,0.007357,,,,,,,,248,10,244,2.371515e-322,no,
1739782319.624773740,raw_1739782319624773740.png,feature_1739782319624773740.png,,,,,,,,,,17.654083,75.335120,-23.138895,0.322138,0.946151,0.030343,0.010186,,,,,,,,248,,,,,
1739782319.624773741,,,,,,,,,,,,,,,,,,,17.721162,75.445120,-23.141946,0.322122,0.946168,0.030023,0.010122,,10,247,2.371515e-322,no,
1739782319.724873781,raw_1739782319724873781.png,feature_1739782319724873781.png,,,,,,,,,,17.750882,76.483169,-23.655960,0.318266,0.947256,0.035576,0.012117,,,,,,,,249,10,247,2.371515e-322,no,
1739782319.824973821,raw_1739782319824973821.png,feature_1739782319824973821.png,,,,,,,,,,16.973808,75.347008,-24.200150,0.314615,0.948341,0.039949,0.008375,,,,,,,,248,,,,,
1739782319.824973822,,,,,,,,,,,,,,,,,,,,,,,,,,,10,247,2.371515e-322,no,
1739782319.925073862,raw_1739782319925073862.png,feature_1739782319925073862.png,,,,,,,,,,17.095112,75.288197,-24.621852,0.308745,0.950417,0.037199,-0.000228,17.521391,75.409543,-24.611360,0.308983,0.950385,0.035973,-0.002173,249,10,159,0.000000e+00,yes,
1739782320.025173664,raw_1739782320025173664.png,feature_1739782320025173664.png,,,,,,,,,,17.529319,76.340848,-25.122525,0.306827,0.950963,0.038844,-0.004261,,,,,,,,248,10,244,4.675340e-310,no,
1739782320.125273704,raw_1739782320125273704.png,feature_1739782320125273704.png,,,,,,,,,,16.665651,74.518381,-25.668457,0.301551,0.952666,0.037622,-0.008893,,,,,,,,249,,,,,
1739782320.125273705,,,,,,,,,,,,,,,,,,,,,,,,,,,10,247,2.371515e-322,no,
1739782320.225373744,raw_1739782320225373744.png,feature_1739782320225373744.png,,,,,,,,,,16.923005,74.344702,-26.032855,0.294583,0.954927,0.030241,-0.020487,,,,,,,,244,,,,,
1739782320.225373745,,,,,,,,,,,,,,,,,,,,,,,,,,,10,223,5.458442e-315,no,
1739782320.325473785,raw_1739782320325473785.png,feature_1739782320325473785.png,,,,,,,,,,16.936991,74.974071,-26.514995,0.289637,0.956220,0.031001,-0.028151,16.908152,75.007815,-26.513262,0.289655,0.956217,0.030983,-0.028084,249,10,243,2.371515e-322,no,
1739782320.425573825,raw_1739782320425573825.png,feature_1739782320425573825.png,,,,,,,,,,16.901350,75.813480,-27.032657,0.286650,0.956731,0.037825,-0.032654,,,,,,,,249,,,,,
1739782320.425573826,,,,,,,,,,,,,,,,,,,,,,,,,,,10,248,4.675340e-310,no,
1739782320.525673866,raw_1739782320525673866.png,feature_1739782320525673866.png,,,,,,,,,,15.970277,74.235941,-27.681366,0.282906,0.957238,0.051489,-0.031743,,,,,,,,244,10,243,4.675341e-310,no,
1739782320.625773668,raw_1739782320625773668.png,feature_1739782320625773668.png,,,,,,,,,,16.913718,72.724672,-27.850049,0.278158,0.958500,0.052288,-0.034237,,,,,,,,249,10,163,2.371515e-322,no,
1739782320.725873708,raw_1739782320725873708.png,feature_1739782320725873708.png,,,,,,,,,,16.962815,72.691222,-28.292831,0.273431,0.960313,0.046304,-0.029828,,,,,,,,249,,,,,
1739782320.725873709,,,,,,,,,,,,,,,,,,,,,,,,,,,10,248,0.000000e+00,yes,
1739782320.825973749,raw_1739782320825973749.png,feature_1739782320825973749.png,,,,,,,,,,17.017445,72.942572,-28.779464,0.268703,0.961924,0.039894,-0.030169,17.044425,72.695539,-28.757279,0.268668,0.961905,0.040409,-0.030404,249,10,248,2.371515e-322,no,
1739782320.926073789,raw_1739782320926073789.png,feature_1739782320926073789.png,,,,,,,,,,17.049582,73.286727,-29.278171,0.263274,0.963555,0.036697,-0.030039,,,,,,,,250,,,,,
1739782320.926073790,,,,,,,,,,,,,,,,,,,,,,,,,,,10,249,0.000000e+00,yes,
1739782321.026173830,raw_1739782321026173830.png,feature_1739782321026173830.png,,,,,,,,,,18.070363,70.279407,-29.838476,0.256771,0.964964,0.044722,-0.030218,,,,,,,,247,10,247,2.371515e-322,no,
1739782321.126273632,raw_1739782321126273632.png,feature_1739782321126273632.png,,,,,,,,,,17.860592,66.405913,-29.692661,0.252469,0.965266,0.058677,-0.032845,18.437491,63.977237,-29.406897,0.252377,0.964970,0.061012,-0.037644,247,10,243,0.000000e+00,yes,
1739782321.226373672,raw_1739782321226373672.png,feature_1739782321226373672.png,,,,,,,,,,18.494704,64.237976,-29.915639,0.246864,0.966220,0.062289,-0.039956,,,,,,,,249,10,229,0.000000e+00,yes,
1739782321.326473712,raw_1739782321326473712.png,feature_1739782321326473712.png,,,,,,,,,,18.851614,59.386771,-29.979905,0.241146,0.966761,0.071113,-0.046529,,,,,,,,245,,,,,
1739782321.326473713,,,,,,,,,,,,,,,,,,,,,,,,,,,10,238,2.371515e-322,no,
1739782321.426573753,raw_1739782321426573753.png,feature_1739782321426573753.png,,,,,,,,,,20.810508,55.111068,-29.349393,0.237536,0.966513,0.079549,-0.055696,,,,,,,,246,10,186,2.371515e-322,no,
1739782321.526673793,raw_1739782321526673793.png,feature_1739782321526673793.png,,,,,,,,,,20.515655,51.081511,-28.994345,0.234490,0.966122,0.092965,-0.054595,,,,,,,,249,,,,,
1739782321.526673794,,,,,,,,,,,,,,,,,,,,,,,,,,,10,245,1.509431e+07,yes,
1739782321.626773834,raw_1739782321626773834.png,feature_1739782321626773834.png,,,,,,,,,,20.455652,49.239467,-28.915629,0.235163,0.965010,0.105148,-0.048965,,,,,,,,244,10,242,2.371515e-322,no,
1739782321.726873636,raw_1739782321726873636.png,feature_1739782321726873636.png,,,,,,,,,,20.643722,48.615671,-29.261196,0.231854,0.965869,0.103439,-0.051399,,,,,,,,245,10,239,1.739149e+01,yes,
1739782321.826973676,raw_1739782321826973676.png,feature_1739782321826973676.png,,,,,,,,,,20.920486,48.316769,-29.725689,0.225772,0.967411,0.098228,-0.059109,,,,,,,,248,,,,,
1739782321.826973677,,,,,,,,,,,,,,,,,,,,,,,,,,,10,244,-5.055698e-52,no,
1739782321.927073717,raw_1739782321927073717.png,feature_1739782321927073717.png,,,,,,,,,,21.215297,48.124403,-30.467539,0.220958,0.969649,0.090176,-0.053169,,,,,,,,247,10,245,2.371515e-322,no,
1739782322.027173757,raw_1739782322027173757.png,feature_1739782322027173757.png,,,,,,,,,,21.497884,47.982478,-31.054305,0.215211,0.971845,0.079630,-0.053490,,,,,,,,249,,,,,
1739782322.027173758,,,,,,,,,,,,,,,,,,,21.577684,48.013540,-31.160062,0.215949,0.971642,0.080172,-0.053395,,10,221,2.371515e-322,no,
1739782322.127273797,raw_1739782322127273797.png,feature_1739782322127273797.png,,,,,,,,,,21.744520,47.737686,-31.641901,0.211967,0.972443,0.082034,-0.051909,,,,,,,,248,,,,,
1739782322.127273798,,,,,,,,,,,,,,,,,,,,,,,,,,,10,236,2.371515e-322,no,
1739782322.227373838,raw_1739782322227373838.png,feature_1739782322227373838.png,,,,,,,,,,21.984016,47.682942,-32.362196,0.208294,0.973306,0.082484,-0.049847,,,,,,,,248,10,240,2.532831e+176,yes,
1739782322.327473640,raw_1739782322327473640.png,feature_1739782322327473640.png,,,,,,,,,,22.149209,47.454762,-32.762077,0.205644,0.973676,0.086319,-0.047057,,,,,,,,248,10,221,2.371515e-322,no,
1739782322.427573680,raw_1739782322427573680.png,feature_1739782322427573680.png,,,,,,,,,,22.322399,47.182445,-33.243631,0.199651,0.974887,0.085901,-0.048532,,,,,,,,249,,,,,
1739782322.427573681,,,,,,,,,,,,,,,,,,,,,,,,,,,10,245,2.371515e-322,no,
1739782322.527673721,raw_1739782322527673721.png,feature_1739782322527673721.png,,,,,,,,,,22.533160,46.895601,-33.743969,0.195642,0.975091,0.088825,-0.055058,,,,,,,,250,10,249,1.529454e-246,no,
1739782322.627773761,raw_1739782322627773761.png,feature_1739782322627773761.png,,,,,,,,,,22.772832,46.612167,-34.234052,0.192812,0.975261,0.089132,-0.061189,,,,,,,,250,,,,,
1739782322.627773762,,,,,,,,,,,,,,,,,,,,,,,,,,,10,250,2.371515e-322,no,
1739782322.727873802,raw_1739782322727873802.png,feature_1739782322727873802.png,,,,,,,,,,22.981252,46.311958,-34.709620,0.188874,0.976269,0.087239,-0.060116,,,,,,,,249,10,249,4.675340e-310,no,
1739782322.827973842,raw_1739782322827973842.png,feature_1739782322827973842.png,,,,,,,,,,23.199215,45.980115,-35.249743,0.183628,0.977243,0.088860,-0.058139,,,,,,,,250,,,,,
1739782322.827973843,,,,,,,,,,,,,,,,,,,,,,,,,,,10,249,1.928245e+01,yes,
1739782322.928073644,raw_1739782322928073644.png,feature_1739782322928073644.png,,,,,,,,,,23.370257,45.626494,-35.719110,0.180569,0.977836,0.093821,-0.049295,,,,,,,,250,,,,,
1739782322.928073645,,,,,,,,,,,,,,,,,,,,,,,,,,,10,250,2.371515e-322,no,
1739782323.028173685,raw_1739782323028173685.png,feature_1739782323028173685.png,,,,,,,,,,23.561344,45.266039,-36.209580,0.175678,0.979086,0.089273,-0.050572,,,,,,,,249,10,249,2.371515e-322,no,
1739782323.128273725,raw_1739782323128273725.png,feature_1739782323128273725.png,,,,,,,,,,23.801081,44.919136,-36.737028,0.169565,0.980112,0.085390,-0.057771,,,,,,,,248,,,,,
1739782323.128273726,,,,,,,,,,,,,,,,,,,,,,,,,,,10,247,-1.218299e+215,no,
1739782323.228373765,raw_1739782323228373765.png,feature_1739782323228373765.png,,,,,,,,,,24.008945,44.530389,-37.312860,0.165525,0.980346,0.087036,-0.062825,,,,,,,,250,,,,,
1739782323.228373766,,,,,,,,,,,,,,,,,,,,,,,,,,,10,248,0.000000e+00,yes,
1739782323.328473806,raw_1739782323328473806.png,feature_1739782323328473806.png,,,,,,,,,,24.222745,44.147104,-37.810814,0.161811,0.980773,0.089263,-0.062716,24.183856,44.122463,-37.807466,0.161488,0.980823,0.089547,-0.062365,248,10,248,6.937406e-310,no,
1739782323.428573846,raw_1739782323428573846.png,feature_1739782323428573846.png,,,,,,,,,,24.416530,43.721415,-38.327506,0.156908,0.982641,0.083465,-0.053204,,,,,,,,248,,,,,
1739782323.428573847,,,,,,,,,,,,,,,,,,,,,,,,,,,10,246,2.371515e-322,no,
1739782323.528673648,raw_1739782323528673648.png,feature_1739782323528673648.png,big z translation (>1m): 1.40689 meters,-39.734396,-38.327506,,,,,,,,,,,,,,,,,,,,,249,,,,,
1739782323.528673649,,,,,,,,,,,,,,,,,,,,,,,,,,,10,247,5.335388e+223,yes,
1739782323.628773689,raw_1739782323628773689.png,feature_1739782323628773689.png,,,,,,,,,,,,,,,,,,,,,,,,249,0,0,2.371515e-322,yes,
1739782323.728873729,raw_1739782323728873729.png,feature_1739782323728873729.png,,,,,,,,,,,,,,,,,,,,,,,,243,,,,,
1739782323.728873730,,,,,,,,,,,,,,,,,,,,,,,,,,,1,242,4.675340e-310,yes,
1739782323.828973770,raw_1739782323828973770.png,feature_1739782323828973770.png,,,,,,,,,,,,,,,,,,,,,,,,246,2,239,2.371515e-322,no,
1739782323.929073810,raw_1739782323929073810.png,feature_1739782323929073810.png,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,
1739782323.929073811,,,,,,,,,,,,,,,,,,,,,,,,,,,3,236,6.937434e-310,no,
1739782324.029173851,raw_1739782324029173851.png,feature_1739782324029173851.png,,,,,,,,,,,,,,,,,,,,,,,,244,4,234,2.371515e-322,no,
1739782324.129273653,raw_1739782324129273653.png,feature_1739782324129273653.png,,,,,,,,,,,,,,,,,,,,,,,,241,5,236,2.371515e-322,no,
1739782324.229373693,raw_1739782324229373693.png,feature_1739782324229373693.png,,,,,,,,,,,,,,,,,,,,,,,,238,6,231,6.937434e-310,no,
1739782324.329473733,raw_1739782324329473733.png,feature_1739782324329473733.png,,,,,,,,,,,,,,,,,,,,,,,,237,,,,,
1739782324.329473734,,,,,,,,,,,,,,,,,,,,,,,,,,,7,228,2.371515e-322,no,
1739782324.429573774,raw_1739782324429573774.png,feature_1739782324429573774.png,,,,,,,,,,,,,,,,,,,,,,,,240,8,230,1.490881e-228,no,
1739782324.529673814,raw_1739782324529673814.png,feature_1739782324529673814.png,,,,,,,,,,,,,,,,,,,,,,,,241,,,,,
1739782324.529673815,,,,,,,,,,,,,,,,,,,,,,,,,,,9,233,2.371515e-322,no,
1739782324.629773855,raw_1739782324629773855.png,feature_1739782324629773855.png,,,,,,,,,,,,,,,,,-0.004217,-0.009382,-0.001818,0.999993,0.001507,0.002787,0.001736,240,10,232,2.371515e-322,no,
1739782324.729873657,raw_1739782324729873657.png,feature_1739782324729873657.png,,,,,,,,,,-0.003103,-0.011864,-0.001314,0.999965,0.002131,-0.006273,-0.005176,,,,,,,,241,10,232,0.000000e+00,yes,Initial finish
1739782324.829973697,raw_1739782324829973697.png,feature_1739782324829973697.png,,,,,,,,,,-0.013135,-0.117642,-0.002098,0.999662,0.000458,-0.012893,-0.022572,,,,,,,,237,,,,,
